track_id,instrument,predicted
bass_electronic_008-060-100,bass,guitar
bass_electronic_035-030-100,bass,synthesizer
bass_electronic_022-043-127,bass,synthesizer
bass_electronic_013-055-075,bass,guitar
bass_electronic_037-055-127,bass,synthesizer
bass_electronic_036-039-050,bass,guitar
bass_electronic_012-061-050,bass,synthesizer
bass_electronic_010-056-025,bass,synthesizer
bass_electronic_034-053-127,bass,guitar
bass_electronic_017-039-025,bass,synthesizer
bass_electronic_005-032-050,bass,guitar
bass_electronic_004-040-075,bass,guitar
bass_electronic_028-030-025,bass,guitar
bass_electronic_023-027-025,bass,guitar
bass_electronic_009-027-127,bass,synthesizer
bass_electronic_015-063-075,bass,synthesizer
bass_electronic_037-051-025,bass,synthesizer
bass_electronic_039-059-075,bass,guitar
bass_electronic_036-063-025,bass,guitar
bass_electronic_037-054-025,bass,synthesizer
bass_electronic_021-054-127,bass,synthesizer
bass_electronic_005-049-025,bass,synthesizer
bass_electronic_020-033-050,bass,guitar
bass_electronic_010-043-025,bass,synthesizer
bass_electronic_001-046-025,bass,guitar
bass_electronic_011-042-127,bass,guitar
bass_electronic_022-045-075,bass,synthesizer
bass_electronic_001-039-025,bass,synthesizer
bass_electronic_003-028-127,bass,guitar
bass_electronic_011-025-050,bass,guitar
bass_electronic_030-049-100,bass,guitar
bass_electronic_024-022-127,bass,synthesizer
bass_electronic_034-059-025,bass,guitar
bass_electronic_034-027-025,bass,guitar
bass_electronic_011-060-025,bass,guitar
bass_electronic_000-034-025,bass,guitar
bass_electronic_028-040-075,bass,guitar
bass_electronic_022-059-025,bass,synthesizer
bass_electronic_002-023-050,bass,synthesizer
bass_electronic_034-054-025,bass,guitar
bass_electronic_020-047-050,bass,guitar
bass_electronic_020-039-075,bass,synthesizer
bass_electronic_031-043-075,bass,synthesizer
bass_electronic_010-026-100,bass,synthesizer
bass_electronic_009-037-050,bass,guitar
bass_electronic_035-044-075,bass,synthesizer
bass_electronic_019-039-127,bass,synthesizer
bass_electronic_002-057-127,bass,guitar
bass_electronic_007-029-025,bass,guitar
bass_electronic_010-061-100,bass,synthesizer
bass_electronic_028-029-075,bass,synthesizer
bass_electronic_030-065-025,bass,guitar
bass_electronic_038-031-100,bass,synthesizer
bass_electronic_031-023-127,bass,synthesizer
bass_electronic_019-044-050,bass,synthesizer
bass_electronic_021-022-025,bass,synthesizer
bass_electronic_036-027-050,bass,guitar
bass_electronic_021-036-100,bass,guitar
bass_electronic_012-054-025,bass,synthesizer
bass_electronic_015-049-075,bass,guitar
bass_electronic_036-059-025,bass,guitar
bass_electronic_011-028-075,bass,guitar
bass_electronic_012-025-127,bass,synthesizer
bass_electronic_008-037-127,bass,guitar
bass_electronic_006-023-050,bass,synthesizer
bass_electronic_010-030-100,bass,synthesizer
bass_electronic_017-024-127,bass,synthesizer
bass_electronic_008-052-025,bass,guitar
bass_electronic_016-054-100,bass,guitar
bass_electronic_004-039-127,bass,guitar
bass_electronic_000-022-025,bass,synthesizer
bass_electronic_019-057-075,bass,guitar
bass_electronic_019-035-075,bass,synthesizer
bass_electronic_017-045-100,bass,guitar
bass_electronic_011-045-075,bass,guitar
bass_electronic_006-044-100,bass,guitar
bass_electronic_031-045-100,bass,guitar
bass_electronic_013-032-075,bass,guitar
bass_electronic_015-042-050,bass,synthesizer
bass_electronic_003-039-050,bass,guitar
bass_electronic_005-052-100,bass,guitar
bass_electronic_023-062-050,bass,guitar
bass_electronic_000-060-050,bass,guitar
bass_electronic_033-059-075,bass,guitar
bass_electronic_036-043-050,bass,guitar
bass_electronic_039-043-100,bass,guitar
bass_electronic_038-052-075,bass,synthesizer
bass_electronic_026-025-127,bass,guitar
bass_electronic_028-061-025,bass,guitar
bass_electronic_013-041-050,bass,guitar
bass_electronic_029-058-050,bass,guitar
bass_electronic_033-042-050,bass,synthesizer
bass_electronic_032-030-050,bass,guitar
bass_electronic_026-041-025,bass,guitar
bass_electronic_008-023-025,bass,synthesizer
bass_electronic_015-058-025,bass,guitar
bass_electronic_016-058-075,bass,guitar
bass_electronic_004-024-075,bass,synthesizer
bass_electronic_024-025-127,bass,synthesizer
bass_electronic_032-029-050,bass,guitar
bass_electronic_023-057-127,bass,guitar
bass_electronic_005-048-127,bass,synthesizer
bass_electronic_035-060-127,bass,guitar
bass_electronic_001-043-127,bass,guitar
bass_electronic_020-064-127,bass,synthesizer
bass_electronic_032-041-100,bass,guitar
bass_electronic_006-029-025,bass,synthesizer
bass_electronic_029-029-025,bass,guitar
bass_electronic_024-037-075,bass,guitar
bass_electronic_026-026-127,bass,guitar
bass_electronic_004-059-025,bass,guitar
bass_electronic_013-028-127,bass,guitar
bass_electronic_014-039-075,bass,guitar
bass_acoustic_000-060-050,bass,guitar
bass_electronic_021-025-127,bass,synthesizer
bass_electronic_009-027-100,bass,synthesizer
bass_electronic_011-053-050,bass,guitar
bass_electronic_006-031-127,bass,bass
bass_electronic_019-041-127,bass,synthesizer
bass_electronic_001-044-100,bass,guitar
bass_electronic_012-062-050,bass,synthesizer
bass_electronic_032-027-025,bass,guitar
bass_electronic_014-063-025,bass,guitar
bass_electronic_035-036-050,bass,guitar
bass_electronic_014-045-100,bass,guitar
bass_electronic_023-041-100,bass,guitar
bass_electronic_015-070-100,bass,synthesizer
bass_electronic_033-026-025,bass,synthesizer
bass_electronic_033-033-100,bass,synthesizer
bass_electronic_033-063-100,bass,synthesizer
bass_electronic_000-058-127,bass,synthesizer
bass_electronic_010-024-100,bass,synthesizer
bass_electronic_030-028-100,bass,synthesizer
bass_electronic_020-040-075,bass,synthesizer
bass_electronic_017-041-127,bass,guitar
bass_electronic_003-044-075,bass,guitar
bass_electronic_003-047-025,bass,guitar
bass_electronic_024-033-025,bass,guitar
bass_electronic_038-063-050,bass,synthesizer
bass_electronic_010-058-075,bass,synthesizer
bass_electronic_016-059-075,bass,guitar
bass_electronic_026-051-100,bass,guitar
bass_electronic_013-054-075,bass,synthesizer
bass_electronic_026-054-127,bass,guitar
bass_electronic_029-057-100,bass,guitar
bass_electronic_016-049-100,bass,guitar
bass_electronic_030-064-075,bass,synthesizer
bass_acoustic_000-032-075,bass,bass
bass_electronic_003-030-127,bass,guitar
bass_electronic_001-052-127,bass,synthesizer
bass_electronic_015-065-075,bass,synthesizer
bass_electronic_039-023-050,bass,synthesizer
bass_electronic_017-038-127,bass,synthesizer
bass_electronic_029-055-127,bass,guitar
bass_electronic_015-057-127,bass,guitar
bass_electronic_011-029-050,bass,guitar
bass_electronic_013-042-025,bass,guitar
bass_electronic_029-051-100,bass,guitar
bass_electronic_011-060-050,bass,guitar
bass_electronic_019-040-100,bass,guitar
bass_electronic_032-044-025,bass,guitar
bass_electronic_031-056-025,bass,synthesizer
bass_electronic_023-047-127,bass,guitar
bass_electronic_024-045-100,bass,guitar
bass_electronic_002-041-100,bass,guitar
bass_electronic_028-038-100,bass,guitar
bass_electronic_032-032-100,bass,guitar
bass_electronic_016-037-050,bass,guitar
bass_electronic_011-067-050,bass,guitar
bass_electronic_030-034-100,bass,guitar
bass_electronic_002-048-025,bass,synthesizer
bass_acoustic_000-062-075,bass,guitar
bass_electronic_001-055-025,bass,guitar
bass_electronic_031-050-025,bass,synthesizer
bass_electronic_015-067-025,bass,synthesizer
bass_electronic_039-044-050,bass,guitar
bass_electronic_006-022-025,bass,synthesizer
bass_electronic_037-027-127,bass,synthesizer
bass_electronic_004-032-075,bass,guitar
bass_electronic_038-037-075,bass,guitar
bass_electronic_035-023-050,bass,synthesizer
bass_electronic_029-061-075,bass,guitar
bass_electronic_010-030-050,bass,synthesizer
bass_electronic_004-036-075,bass,guitar
bass_electronic_032-036-025,bass,guitar
bass_electronic_037-034-050,bass,guitar
bass_acoustic_000-044-050,bass,synthesizer
bass_acoustic_000-046-100,bass,synthesizer
bass_electronic_039-029-127,bass,synthesizer
bass_electronic_031-036-100,bass,synthesizer
bass_electronic_008-051-100,bass,guitar
bass_electronic_014-026-050,bass,guitar
bass_electronic_034-046-127,bass,guitar
bass_electronic_034-034-100,bass,guitar
bass_electronic_022-057-100,bass,guitar
bass_electronic_005-036-075,bass,synthesizer
bass_electronic_009-059-100,bass,guitar
bass_electronic_010-059-025,bass,synthesizer
bass_electronic_001-027-100,bass,synthesizer
bass_electronic_039-056-025,bass,synthesizer
bass_electronic_030-046-050,bass,guitar
bass_electronic_002-046-025,bass,synthesizer
bass_electronic_032-032-127,bass,guitar
bass_electronic_017-054-127,bass,guitar
bass_electronic_000-036-050,bass,guitar
bass_electronic_013-023-050,bass,synthesizer
bass_electronic_007-034-127,bass,guitar
bass_electronic_021-056-075,bass,synthesizer
bass_electronic_011-053-127,bass,guitar
bass_electronic_031-031-127,bass,guitar
bass_electronic_037-031-050,bass,guitar
bass_electronic_032-049-127,bass,guitar
bass_electronic_008-032-025,bass,guitar
bass_electronic_026-045-127,bass,guitar
bass_acoustic_000-061-127,bass,synthesizer
bass_electronic_030-054-075,bass,guitar
bass_electronic_024-062-127,bass,guitar
bass_electronic_019-038-127,bass,synthesizer
bass_electronic_037-025-050,bass,synthesizer
bass_electronic_033-052-127,bass,guitar
bass_electronic_033-037-127,bass,synthesizer
bass_electronic_011-058-100,bass,guitar
bass_electronic_013-064-025,bass,synthesizer
bass_electronic_008-057-025,bass,guitar
bass_electronic_000-058-075,bass,guitar
bass_electronic_010-034-025,bass,synthesizer
bass_electronic_030-067-127,bass,synthesizer
bass_electronic_012-034-025,bass,synthesizer
bass_electronic_005-031-100,bass,guitar
bass_electronic_037-043-127,bass,guitar
bass_electronic_020-034-127,bass,guitar
bass_electronic_039-052-050,bass,synthesizer
bass_electronic_038-038-075,bass,synthesizer
bass_electronic_033-049-025,bass,synthesizer
bass_electronic_015-038-050,bass,guitar
bass_electronic_036-040-050,bass,guitar
bass_electronic_010-025-050,bass,synthesizer
bass_electronic_007-057-075,bass,guitar
bass_electronic_021-062-050,bass,synthesizer
bass_electronic_024-050-100,bass,guitar
bass_electronic_007-030-100,bass,guitar
bass_electronic_028-027-100,bass,synthesizer
bass_electronic_001-055-100,bass,guitar
bass_electronic_008-055-100,bass,guitar
bass_electronic_021-028-100,bass,synthesizer
bass_electronic_005-042-025,bass,synthesizer
bass_electronic_023-056-050,bass,guitar
bass_electronic_038-061-050,bass,guitar
bass_electronic_005-050-075,bass,guitar
bass_electronic_031-035-025,bass,synthesizer
bass_electronic_031-023-050,bass,synthesizer
bass_electronic_013-039-100,bass,guitar
bass_electronic_013-042-050,bass,guitar
bass_acoustic_000-033-100,bass,guitar
bass_electronic_020-053-075,bass,synthesizer
bass_electronic_037-059-075,bass,synthesizer
bass_electronic_026-063-025,bass,guitar
bass_electronic_002-044-075,bass,synthesizer
bass_electronic_003-062-075,bass,guitar
bass_electronic_029-061-100,bass,guitar
bass_electronic_005-062-075,bass,guitar
bass_electronic_036-038-050,bass,guitar
bass_electronic_038-058-127,bass,synthesizer
bass_electronic_031-055-075,bass,guitar
bass_electronic_038-023-075,bass,synthesizer
bass_electronic_028-049-075,bass,guitar
bass_electronic_036-054-050,bass,guitar
bass_electronic_035-053-050,bass,guitar
bass_electronic_017-032-100,bass,synthesizer
bass_electronic_014-027-127,bass,guitar
bass_electronic_023-047-100,bass,guitar
bass_electronic_011-062-075,bass,guitar
bass_electronic_008-063-025,bass,guitar
bass_electronic_036-056-075,bass,guitar
bass_electronic_010-047-050,bass,synthesizer
bass_electronic_021-060-050,bass,synthesizer
bass_electronic_009-056-127,bass,synthesizer
bass_electronic_020-043-127,bass,synthesizer
bass_electronic_032-022-127,bass,guitar
bass_electronic_013-056-100,bass,guitar
bass_electronic_011-027-050,bass,guitar
bass_electronic_032-027-127,bass,guitar
bass_electronic_004-033-127,bass,synthesizer
bass_electronic_006-034-127,bass,synthesizer
bass_electronic_009-023-025,bass,synthesizer
bass_electronic_001-060-075,bass,guitar
bass_electronic_015-068-075,bass,synthesizer
bass_electronic_005-043-075,bass,guitar
bass_electronic_012-023-050,bass,synthesizer
bass_electronic_037-049-075,bass,synthesizer
bass_electronic_015-070-075,bass,synthesizer
bass_electronic_012-033-050,bass,guitar
bass_electronic_006-059-050,bass,guitar
bass_electronic_021-038-025,bass,guitar
bass_electronic_006-046-100,bass,guitar
bass_electronic_011-031-050,bass,guitar
bass_electronic_012-041-127,bass,guitar
bass_electronic_000-056-025,bass,guitar
bass_electronic_036-052-127,bass,guitar
bass_electronic_017-027-075,bass,synthesizer
bass_electronic_016-063-127,bass,guitar
bass_electronic_039-036-100,bass,guitar
bass_acoustic_000-029-100,bass,synthesizer
bass_electronic_014-044-100,bass,guitar
bass_electronic_007-057-100,bass,guitar
bass_electronic_000-048-127,bass,guitar
bass_electronic_035-048-100,bass,guitar
bass_electronic_019-044-075,bass,synthesizer
bass_electronic_037-024-127,bass,synthesizer
bass_electronic_012-055-075,bass,guitar
bass_electronic_015-036-127,bass,guitar
bass_electronic_013-062-100,bass,synthesizer
bass_electronic_006-055-127,bass,synthesizer
bass_electronic_004-035-025,bass,guitar
bass_electronic_010-055-025,bass,synthesizer
bass_electronic_007-039-050,bass,guitar
bass_acoustic_000-059-100,bass,guitar
bass_electronic_023-030-075,bass,guitar
bass_electronic_011-029-075,bass,guitar
bass_electronic_016-059-127,bass,guitar
bass_electronic_001-034-127,bass,synthesizer
bass_electronic_014-044-127,bass,guitar
bass_electronic_032-037-100,bass,guitar
bass_electronic_004-033-100,bass,guitar
bass_electronic_001-030-075,bass,synthesizer
bass_electronic_028-056-100,bass,guitar
bass_electronic_037-033-127,bass,synthesizer
bass_electronic_010-028-100,bass,synthesizer
bass_electronic_007-023-025,bass,synthesizer
bass_electronic_028-055-025,bass,guitar
bass_electronic_007-054-127,bass,guitar
bass_electronic_008-059-050,bass,guitar
bass_electronic_019-023-025,bass,synthesizer
bass_electronic_032-059-127,bass,guitar
bass_electronic_000-052-050,bass,guitar
bass_electronic_015-058-050,bass,guitar
bass_electronic_007-027-127,bass,guitar
bass_electronic_000-027-075,bass,synthesizer
bass_electronic_020-041-100,bass,guitar
bass_electronic_002-032-100,bass,guitar
bass_electronic_017-042-127,bass,guitar
bass_electronic_014-027-025,bass,guitar
bass_electronic_009-030-025,bass,synthesizer
bass_electronic_031-042-127,bass,guitar
bass_electronic_013-063-050,bass,synthesizer
bass_electronic_002-053-127,bass,guitar
bass_electronic_016-060-100,bass,guitar
bass_electronic_030-043-100,bass,guitar
bass_electronic_011-033-075,bass,guitar
bass_electronic_006-028-100,bass,synthesizer
bass_electronic_014-054-127,bass,guitar
bass_electronic_014-057-127,bass,guitar
bass_electronic_002-044-050,bass,guitar
bass_electronic_004-056-050,bass,guitar
bass_electronic_019-033-050,bass,synthesizer
bass_electronic_026-054-025,bass,guitar
bass_electronic_014-038-127,bass,guitar
bass_electronic_022-036-075,bass,synthesizer
bass_electronic_026-060-075,bass,guitar
bass_electronic_013-028-025,bass,synthesizer
bass_electronic_000-025-025,bass,guitar
bass_electronic_033-048-127,bass,synthesizer
bass_electronic_017-027-025,bass,synthesizer
bass_electronic_033-052-050,bass,synthesizer
bass_electronic_036-022-025,bass,synthesizer
bass_electronic_015-041-075,bass,synthesizer
bass_electronic_004-047-075,bass,guitar
bass_electronic_015-016-127,bass,synthesizer
bass_electronic_013-043-100,bass,guitar
bass_electronic_002-043-100,bass,guitar
bass_electronic_022-044-050,bass,synthesizer
bass_electronic_021-042-025,bass,synthesizer
bass_electronic_026-033-025,bass,guitar
bass_electronic_005-034-127,bass,synthesizer
bass_electronic_017-050-050,bass,guitar
bass_electronic_007-055-100,bass,guitar
bass_electronic_033-049-050,bass,guitar
bass_electronic_020-037-100,bass,guitar
bass_electronic_033-048-100,bass,synthesizer
bass_electronic_037-045-050,bass,guitar
bass_electronic_031-026-075,bass,synthesizer
bass_electronic_026-051-025,bass,guitar
bass_electronic_033-053-025,bass,synthesizer
bass_electronic_017-026-100,bass,synthesizer
bass_electronic_002-025-127,bass,synthesizer
bass_electronic_019-063-050,bass,guitar
bass_electronic_008-060-050,bass,guitar
bass_electronic_016-057-075,bass,guitar
bass_electronic_023-033-100,bass,guitar
bass_electronic_022-056-025,bass,synthesizer
bass_electronic_017-059-100,bass,guitar
bass_electronic_030-056-100,bass,guitar
bass_electronic_021-063-025,bass,synthesizer
bass_electronic_036-041-127,bass,guitar
bass_electronic_000-053-127,bass,guitar
bass_electronic_005-029-050,bass,synthesizer
bass_electronic_004-063-050,bass,synthesizer
bass_electronic_002-055-025,bass,synthesizer
bass_electronic_029-034-127,bass,guitar
bass_electronic_034-023-100,bass,synthesizer
bass_electronic_006-030-100,bass,synthesizer
bass_electronic_019-039-025,bass,synthesizer
bass_electronic_008-032-127,bass,guitar
bass_electronic_000-033-025,bass,guitar
bass_electronic_033-025-050,bass,synthesizer
bass_electronic_010-028-127,bass,synthesizer
bass_electronic_023-022-050,bass,synthesizer
bass_electronic_039-053-127,bass,synthesizer
bass_electronic_003-059-050,bass,guitar
